29FP_B.fasta	GCF_041937165.1.fasta	90.0317	1305	1621
29FP_B.fasta	GCF_023023125.1.fasta	89.9813	1346	1621
29FP_B.fasta	GCF_000025565.1.fasta	89.4351	1357	1621
29FP_B.fasta	GCF_018597345.1.fasta	89.4005	1301	1621
29FP_B.fasta	GCF_905331265.2.fasta	89.376	1308	1621
29FP_B.fasta	GCF_022014715.1.fasta	89.2966	1308	1621
29FP_B.fasta	GCF_001750725.1.fasta	88.6168	1309	1621
29FP_B.fasta	13FP.B.fasta	88.5911	1320	1621
29FP_B.fasta	GCF_035835995.1.fasta	88.4	1269	1621
29FP_B.fasta	GCF_003594935.2.fasta	88.0731	1277	1621
29FP_B.fasta	GCF_009176645.1.fasta	87.8884	1190	1621
29FP_B.fasta	GCF_001875655.1.fasta	87.7532	1221	1621
29FP_B.fasta	GCF_014930725.1.fasta	87.7333	1226	1621
29FP_B.fasta	GCF_019048245.1.fasta	87.7019	1228	1621
29FP_B.fasta	GCF_048568405.1.fasta	87.6588	1250	1621
29FP_B.fasta	GCF_004331385.1.fasta	87.6092	1200	1621
29FP_B.fasta	GCF_019047785.1.fasta	87.0034	1181	1621
29FP_B.fasta	GCF_000155995.1.fasta	86.8297	1194	1621
29FP_B.fasta	GCF_000224675.1.fasta	86.7768	1198	1621
29FP_c.fasta	29FP_c.fasta	100	1621	1621
29FP_c.fasta	29FP_B.fasta	99.9991	1619	1621
29FP_c.fasta	GCF_025002605.1.fasta	98.8686	1485	1621
29FP_c.fasta	GCF_009036245.1.fasta	98.2303	1474	1621
29FP_c.fasta	GCF_034008295.1.fasta	92.4779	1385	1621
29FP_c.fasta	GCF_001729805.1.fasta	92.0202	1343	1621
29FP_c.fasta	GCF_030406165.1.fasta	91.839	1380	1621
29FP_c.fasta	GCF_043972695.1.fasta	91.8376	1365	1621
29FP_c.fasta	GCF_007035805.1.fasta	91.7199	1348	1621
29FP_c.fasta	GCF_040834095.1.fasta	91.7	1329	1621
29FP_c.fasta	GCF_008364625.2.fasta	91.5992	1324	1621
29FP_c.fasta	GCF_034008275.1.fasta	91.091	1292	1621
29FP_c.fasta	GCF_001984825.2.fasta	91.0463	1343	1621
29FP_c.fasta	GCF_039718975.1.fasta	90.5216	1324	1621
29FP_c.fasta	GCF_026344075.1.fasta	90.487	1299	1621
29FP_c.fasta	GCF_003594915.1.fasta	90.417	1308	1621
29FP_c.fasta	GCF_900324475.1.fasta	90.3986	1336	1621
29FP_c.fasta	GCF_023023125.1.fasta	90.0505	1320	1621
29FP_c.fasta	GCF_041937165.1.fasta	89.9666	1313	1621
29FP_c.fasta	GCF_018597345.1.fasta	89.4512	1277	1621
29FP_c.fasta	GCF_000025565.1.fasta	89.356	1357	1621
29FP_c.fasta	GCF_905331265.2.fasta	89.3153	1337	1621
29FP_c.fasta	GCF_022014715.1.fasta	89.2002	1323	1621
29FP_c.fasta	GCF_001750725.1.fasta	88.5996	1306	1621
29FP_c.fasta	13FP.B.fasta	88.5852	1304	1621
29FP_c.fasta	GCF_035835995.1.fasta	88.4036	1259	1621
29FP_c.fasta	GCF_003594935.2.fasta	88.0282	1258	1621
29FP_c.fasta	GCF_009176645.1.fasta	87.8852	1197	1621
29FP_c.fasta	GCF_001875655.1.fasta	87.7011	1223	1621
29FP_c.fasta	GCF_019048245.1.fasta	87.6905	1229	1621
29FP_c.fasta	GCF_014930725.1.fasta	87.6535	1246	1621
29FP_c.fasta	GCF_048568405.1.fasta	87.5756	1243	1621
29FP_c.fasta	GCF_004331385.1.fasta	87.5138	1187	1621
29FP_c.fasta	GCF_019047785.1.fasta	86.8926	1190	1621
29FP_c.fasta	GCF_000155995.1.fasta	86.8885	1170	1621
29FP_c.fasta	GCF_000224675.1.fasta	86.8233	1215	1621
GCF_000025565.1.fasta	GCF_000025565.1.fasta	100	1862	1865
GCF_000025565.1.fasta	GCF_905331265.2.fasta	98.4229	1513	1865
GCF_000025565.1.fasta	29FP_c.fasta	89.383	1360	1865
GCF_000025565.1.fasta	GCF_009036245.1.fasta	89.3352	1350	1865
GCF_000025565.1.fasta	29FP_B.fasta	89.3229	1356	1865
GCF_000025565.1.fasta	GCF_025002605.1.fasta	89.2488	1364	1865
GCF_000025565.1.fasta	GCF_039718975.1.fasta	89.1061	1373	1865
GCF_000025565.1.fasta	GCF_030406165.1.fasta	89.0669	1287	1865
GCF_000025565.1.fasta	GCF_034008295.1.fasta	89.0428	1362	1865
GCF_000025565.1.fasta	GCF_001729805.1.fasta	89.0373	1327	1865
GCF_000025565.1.fasta	GCF_007035805.1.fasta	89.0158	1324	1865
GCF_000025565.1.fasta	GCF_043972695.1.fasta	88.9571	1326	1865
GCF_000025565.1.fasta	GCF_026344075.1.fasta	88.8731	1326	1865
GCF_000025565.1.fasta	GCF_008364625.2.fasta	88.8728	1303	1865
GCF_000025565.1.fasta	GCF_003594915.1.fasta	88.8616	1336	1865
GCF_000025565.1.fasta	GCF_900324475.1.fasta	88.8122	1339	1865
GCF_000025565.1.fasta	GCF_001984825.2.fasta	88.7867	1341	1865
GCF_000025565.1.fasta	GCF_040834095.1.fasta	88.7234	1328	1865
GCF_000025565.1.fasta	GCF_041937165.1.fasta	88.5484	1307	1865
GCF_000025565.1.fasta	GCF_034008275.1.fasta	88.5173	1311	1865
GCF_000025565.1.fasta	GCF_023023125.1.fasta	88.4759	1359	1865
GCF_000025565.1.fasta	13FP.B.fasta	88.3973	1344	1865
GCF_000025565.1.fasta	GCF_022014715.1.fasta	88.3917	1422	1865
GCF_000025565.1.fasta	GCF_018597345.1.fasta	88.3713	1329	1865
GCF_000025565.1.fasta	GCF_001750725.1.fasta	88.2801	1347	1865
GCF_000025565.1.fasta	GCF_035835995.1.fasta	87.9288	1298	1865
GCF_000025565.1.fasta	GCF_014930725.1.fasta	87.8953	1327	1865
GCF_000025565.1.fasta	GCF_009176645.1.fasta	87.818	1250	1865
GCF_000025565.1.fasta	GCF_001875655.1.fasta	87.6974	1306	1865
GCF_000025565.1.fasta	GCF_019048245.1.fasta	87.6903	1328	1865
GCF_000025565.1.fasta	GCF_048568405.1.fasta	87.6527	1327	1865
GCF_000025565.1.fasta	GCF_003594935.2.fasta	87.6387	1313	1865
GCF_000025565.1.fasta	GCF_004331385.1.fasta	87.4587	1283	1865
GCF_000025565.1.fasta	GCF_019047785.1.fasta	86.6596	1255	1865
GCF_000025565.1.fasta	GCF_000155995.1.fasta	86.6575	1244	1865
GCF_000025565.1.fasta	GCF_000224675.1.fasta	86.4438	1279	1865
GCF_000155995.1.fasta	GCF_000155995.1.fasta	100	1542	1542
GCF_000155995.1.fasta	GCF_019047785.1.fasta	98.6812	1468	1542
GCF_000155995.1.fasta	GCF_035835995.1.fasta	87.5836	1288	1542
GCF_000155995.1.fasta	GCF_009176645.1.fasta	87.4973	1236	1542
GCF_000155995.1.fasta	GCF_022014715.1.fasta	87.4581	1252	1542
GCF_000155995.1.fasta	GCF_018597345.1.fasta	87.4453	1224	1542
GCF_000155995.1.fasta	GCF_003594935.2.fasta	87.4433	1286	1542
GCF_000155995.1.fasta	GCF_039718975.1.fasta	87.4335	1199	1542
GCF_000155995.1.fasta	GCF_900324475.1.fasta	87.3996	1200	1542
GCF_000155995.1.fasta	GCF_007035805.1.fasta	87.3379	1198	1542
GCF_000155995.1.fasta	GCF_001729805.1.fasta	87.3355	1211	1542
GCF_000155995.1.fasta	GCF_026344075.1.fasta	87.3346	1235	1542
GCF_000155995.1.fasta	GCF_003594915.1.fasta	87.3272	1195	1542
GCF_000155995.1.fasta	GCF_019048245.1.fasta	87.3239	1233	1542
GCF_000155995.1.fasta	GCF_001984825.2.fasta	87.3102	1196	1542
GCF_000155995.1.fasta	GCF_004331385.1.fasta	87.2827	1199	1542
GCF_000155995.1.fasta	GCF_008364625.2.fasta	87.2525	1211	1542
GCF_000155995.1.fasta	GCF_030406165.1.fasta	87.2326	1186	1542
GCF_000155995.1.fasta	GCF_001875655.1.fasta	87.1969	1250	1542
GCF_000155995.1.fasta	GCF_034008275.1.fasta	87.1559	1227	1542
GCF_000155995.1.fasta	GCF_014930725.1.fasta	87.1416	1249	1542
GCF_000155995.1.fasta	GCF_048568405.1.fasta	87.1378	1235	1542
GCF_000155995.1.fasta	GCF_043972695.1.fasta	87.1336	1222	1542
GCF_000155995.1.fasta	GCF_040834095.1.fasta	87.0274	1199	1542
GCF_000155995.1.fasta	GCF_023023125.1.fasta	86.9873	1239	1542
GCF_000155995.1.fasta	GCF_009036245.1.fasta	86.9567	1171	1542
GCF_000155995.1.fasta	29FP_c.fasta	86.9076	1177	1542
GCF_000155995.1.fasta	GCF_034008295.1.fasta	86.8716	1203	1542
GCF_000155995.1.fasta	29FP_B.fasta	86.8519	1194	1542
GCF_000155995.1.fasta	GCF_025002605.1.fasta	86.7709	1185	1542
GCF_000155995.1.fasta	13FP.B.fasta	86.7269	1224	1542
GCF_000155995.1.fasta	GCF_905331265.2.fasta	86.6889	1266	1542
GCF_000155995.1.fasta	GCF_000025565.1.fasta	86.6851	1249	1542
GCF_000155995.1.fasta	GCF_001750725.1.fasta	86.6502	1225	1542
GCF_000155995.1.fasta	GCF_041937165.1.fasta	86.569	1139	1542
GCF_000155995.1.fasta	GCF_000224675.1.fasta	86.2204	1213	1542
GCF_000224675.1.fasta	GCF_000224675.1.fasta	100	1669	1669
GCF_000224675.1.fasta	GCF_009176645.1.fasta	87.2004	1232	1669
GCF_000224675.1.fasta	GCF_035835995.1.fasta	87.0116	1260	1669
GCF_000224675.1.fasta	GCF_022014715.1.fasta	87.0003	1294	1669
GCF_000224675.1.fasta	GCF_007035805.1.fasta	86.9452	1230	1669
GCF_000224675.1.fasta	GCF_030406165.1.fasta	86.9189	1222	1669
GCF_000224675.1.fasta	GCF_041937165.1.fasta	86.9027	1244	1669
GCF_000224675.1.fasta	GCF_018597345.1.fasta	86.8789	1265	1669
GCF_000224675.1.fasta	GCF_003594935.2.fasta	86.8366	1309	1669
GCF_000224675.1.fasta	GCF_040834095.1.fasta	86.815	1221	1669
GCF_000224675.1.fasta	GCF_008364625.2.fasta	86.8149	1249	1669
GCF_000224675.1.fasta	GCF_043972695.1.fasta	86.7791	1271	1669
GCF_000224675.1.fasta	GCF_039718975.1.fasta	86.7668	1228	1669
GCF_000224675.1.fasta	29FP_B.fasta	86.7247	1231	1669
GCF_000224675.1.fasta	GCF_034008295.1.fasta	86.7216	1225	1669
GCF_000224675.1.fasta	GCF_009036245.1.fasta	86.6926	1227	1669
GCF_000224675.1.fasta	GCF_026344075.1.fasta	86.6696	1205	1669
GCF_000224675.1.fasta	GCF_003594915.1.fasta	86.6666	1218	1669
GCF_000224675.1.fasta	29FP_c.fasta	86.6564	1218	1669
GCF_000224675.1.fasta	GCF_905331265.2.fasta	86.6507	1252	1669
GCF_000224675.1.fasta	GCF_001729805.1.fasta	86.6406	1261	1669
GCF_000224675.1.fasta	GCF_900324475.1.fasta	86.6146	1253	1669
GCF_000224675.1.fasta	GCF_001750725.1.fasta	86.6045	1242	1669
GCF_000224675.1.fasta	GCF_001984825.2.fasta	86.5986	1233	1669
GCF_000224675.1.fasta	GCF_025002605.1.fasta	86.5932	1227	1669
GCF_000224675.1.fasta	13FP.B.fasta	86.5294	1246	1669
GCF_000224675.1.fasta	GCF_023023125.1.fasta	86.5167	1245	1669
GCF_000224675.1.fasta	GCF_000025565.1.fasta	86.515	1289	1669
GCF_000224675.1.fasta	GCF_034008275.1.fasta	86.4148	1227	1669
GCF_000224675.1.fasta	GCF_019048245.1.fasta	86.3596	1211	1669
GCF_000224675.1.fasta	GCF_001875655.1.fasta	86.3409	1214	1669
GCF_000224675.1.fasta	GCF_048568405.1.fasta	86.2761	1212	1669
GCF_000224675.1.fasta	GCF_014930725.1.fasta	86.2561	1180	1669
GCF_000224675.1.fasta	GCF_019047785.1.fasta	86.2554	1205	1669
GCF_000224675.1.fasta	GCF_000155995.1.fasta	86.1546	1219	1669
GCF_000224675.1.fasta	GCF_004331385.1.fasta	86.1442	1172	1669
GCF_001729805.1.fasta	GCF_001729805.1.fasta	100	1632	1632
GCF_001729805.1.fasta	GCF_043972695.1.fasta	95.8779	1448	1632
GCF_001729805.1.fasta	GCF_040834095.1.fasta	94.5052	1387	1632
GCF_001729805.1.fasta	GCF_030406165.1.fasta	94.2828	1381	1632
GCF_001729805.1.fasta	GCF_008364625.2.fasta	93.5067	1349	1632
GCF_001729805.1.fasta	GCF_007035805.1.fasta	93.3404	1386	1632
GCF_001729805.1.fasta	GCF_034008275.1.fasta	92.9091	1353	1632
GCF_001729805.1.fasta	GCF_001984825.2.fasta	92.7407	1382	1632
GCF_001729805.1.fasta	GCF_034008295.1.fasta	92.3584	1355	1632
GCF_001729805.1.fasta	29FP_c.fasta	92.003	1368	1632
GCF_001729805.1.fasta	29FP_B.fasta	91.9894	1363	1632
GCF_001729805.1.fasta	GCF_009036245.1.fasta	91.9805	1333	1632
GCF_001729805.1.fasta	GCF_025002605.1.fasta	91.8775	1330	1632
GCF_001729805.1.fasta	GCF_900324475.1.fasta	91.8028	1370	1632
GCF_001729805.1.fasta	GCF_026344075.1.fasta	91.6512	1336	1632
GCF_001729805.1.fasta	GCF_039718975.1.fasta	91.531	1349	1632
GCF_001729805.1.fasta	GCF_003594915.1.fasta	91.4464	1320	1632
GCF_001729805.1.fasta	GCF_018597345.1.fasta	90.7692	1312	1632
GCF_001729805.1.fasta	GCF_023023125.1.fasta	90.6916	1372	1632
GCF_001729805.1.fasta	GCF_041937165.1.fasta	90.4512	1305	1632
GCF_001729805.1.fasta	GCF_022014715.1.fasta	90.1073	1327	1632
GCF_001729805.1.fasta	GCF_035835995.1.fasta	89.2276	1284	1632
GCF_001729805.1.fasta	GCF_000025565.1.fasta	89.1017	1326	1632
GCF_001729805.1.fasta	GCF_905331265.2.fasta	89.0255	1344	1632
GCF_001729805.1.fasta	GCF_003594935.2.fasta	88.7158	1293	1632
GCF_001729805.1.fasta	13FP.B.fasta	88.6819	1336	1632
GCF_001729805.1.fasta	GCF_001750725.1.fasta	88.5625	1324	1632
GCF_001729805.1.fasta	GCF_001875655.1.fasta	88.3361	1252	1632
GCF_001729805.1.fasta	GCF_019048245.1.fasta	88.3248	1251	1632
GCF_001729805.1.fasta	GCF_048568405.1.fasta	88.291	1244	1632
GCF_001729805.1.fasta	GCF_004331385.1.fasta	88.2605	1198	1632
GCF_001729805.1.fasta	GCF_009176645.1.fasta	88.2066	1202	1632
GCF_001729805.1.fasta	GCF_014930725.1.fasta	88.0856	1274	1632
GCF_001729805.1.fasta	GCF_019047785.1.fasta	87.3895	1223	1632
GCF_001729805.1.fasta	GCF_000155995.1.fasta	87.1886	1220	1632
GCF_001729805.1.fasta	GCF_000224675.1.fasta	86.8573	1235	1632
GCF_001750725.1.fasta	GCF_001750725.1.fasta	100	1649	1650
GCF_001750725.1.fasta	13FP.B.fasta	98.7095	1520	1650
GCF_001750725.1.fasta	GCF_007035805.1.fasta	88.947	1301	1650
GCF_001750725.1.fasta	GCF_008364625.2.fasta	88.8394	1339	1650
GCF_001750725.1.fasta	GCF_030406165.1.fasta	88.8253	1320	1650
GCF_001750725.1.fasta	GCF_001729805.1.fasta	88.6798	1331	1650
GCF_001750725.1.fasta	GCF_034008295.1.fasta	88.6795	1367	1650
GCF_001750725.1.fasta	GCF_040834095.1.fasta	88.663	1302	1650
GCF_001750725.1.fasta	29FP_c.fasta	88.6568	1314	1650
GCF_001750725.1.fasta	29FP_B.fasta	88.6249	1310	1650
GCF_001750725.1.fasta	GCF_043972695.1.fasta	88.614	1333	1650
GCF_001750725.1.fasta	GCF_009036245.1.fasta	88.5797	1326	1650
GCF_001750725.1.fasta	GCF_041937165.1.fasta	88.5563	1277	1650
GCF_001750725.1.fasta	GCF_039718975.1.fasta	88.5303	1332	1650
GCF_001750725.1.fasta	GCF_026344075.1.fasta	88.4975	1314	1650
GCF_001750725.1.fasta	GCF_025002605.1.fasta	88.4953	1290	1650
GCF_001750725.1.fasta	GCF_900324475.1.fasta	88.4924	1337	1650
GCF_001750725.1.fasta	GCF_003594915.1.fasta	88.425	1314	1650
GCF_001750725.1.fasta	GCF_001984825.2.fasta	88.4081	1300	1650
GCF_001750725.1.fasta	GCF_034008275.1.fasta	88.3716	1288	1650
GCF_001750725.1.fasta	GCF_000025565.1.fasta	88.3522	1348	1650
GCF_001750725.1.fasta	GCF_905331265.2.fasta	88.3197	1364	1650
GCF_001750725.1.fasta	GCF_023023125.1.fasta	88.2876	1337	1650
GCF_001750725.1.fasta	GCF_018597345.1.fasta	87.9095	1287	1650
GCF_001750725.1.fasta	GCF_022014715.1.fasta	87.7744	1334	1650
GCF_001750725.1.fasta	GCF_009176645.1.fasta	87.6674	1209	1650
GCF_001750725.1.fasta	GCF_035835995.1.fasta	87.6131	1294	1650
GCF_001750725.1.fasta	GCF_003594935.2.fasta	87.4007	1300	1650
GCF_001750725.1.fasta	GCF_019048245.1.fasta	86.9911	1254	1650
GCF_001750725.1.fasta	GCF_001875655.1.fasta	86.9278	1269	1650
GCF_001750725.1.fasta	GCF_048568405.1.fasta	86.8967	1290	1650
GCF_001750725.1.fasta	GCF_014930725.1.fasta	86.8601	1274	1650
GCF_001750725.1.fasta	GCF_004331385.1.fasta	86.7939	1234	1650
GCF_001750725.1.fasta	GCF_019047785.1.fasta	86.6451	1243	1650
GCF_001750725.1.fasta	GCF_000224675.1.fasta	86.5937	1231	1650
GCF_001750725.1.fasta	GCF_000155995.1.fasta	86.4874	1246	1650
GCF_001875655.1.fasta	GCF_001875655.1.fasta	100	1627	1628
GCF_001875655.1.fasta	GCF_019048245.1.fasta	99.9898	1619	1628
GCF_001875655.1.fasta	GCF_048568405.1.fasta	94.533	1398	1628
GCF_001875655.1.fasta	GCF_004331385.1.fasta	93.289	1327	1628
GCF_001875655.1.fasta	GCF_014930725.1.fasta	91.2138	1330	1628
GCF_001875655.1.fasta	GCF_039718975.1.fasta	89.1235	1285	1628
GCF_001875655.1.fasta	GCF_900324475.1.fasta	89.0086	1291	1628
GCF_001875655.1.fasta	GCF_003594915.1.fasta	88.9077	1240	1628
GCF_001875655.1.fasta	GCF_026344075.1.fasta	88.7846	1283	1628
GCF_001875655.1.fasta	GCF_022014715.1.fasta	88.7207	1287	1628
GCF_001875655.1.fasta	GCF_018597345.1.fasta	88.6615	1276	1628
GCF_001875655.1.fasta	GCF_035835995.1.fasta	88.3455	1276	1628
GCF_001875655.1.fasta	GCF_001984825.2.fasta	88.2892	1267	1628
GCF_001875655.1.fasta	GCF_030406165.1.fasta	88.2829	1217	1628
GCF_001875655.1.fasta	GCF_007035805.1.fasta	88.2821	1254	1628
GCF_001875655.1.fasta	GCF_003594935.2.fasta	88.2346	1285	1628
GCF_001875655.1.fasta	GCF_001729805.1.fasta	88.221	1270	1628
GCF_001875655.1.fasta	GCF_008364625.2.fasta	88.2199	1255	1628
GCF_001875655.1.fasta	GCF_043972695.1.fasta	88.1256	1257	1628
GCF_001875655.1.fasta	GCF_040834095.1.fasta	88.0932	1236	1628
GCF_001875655.1.fasta	GCF_009176645.1.fasta	88.0753	1249	1628
GCF_001875655.1.fasta	GCF_023023125.1.fasta	88.0483	1278	1628
GCF_001875655.1.fasta	GCF_034008275.1.fasta	87.9776	1237	1628
GCF_001875655.1.fasta	GCF_034008295.1.fasta	87.7553	1240	1628
GCF_001875655.1.fasta	GCF_009036245.1.fasta	87.741	1220	1628
GCF_001875655.1.fasta	29FP_c.fasta	87.7387	1230	1628
GCF_001875655.1.fasta	29FP_B.fasta	87.7181	1228	1628
GCF_001875655.1.fasta	GCF_000025565.1.fasta	87.7082	1321	1628
GCF_001875655.1.fasta	GCF_905331265.2.fasta	87.5645	1281	1628
GCF_001875655.1.fasta	GCF_025002605.1.fasta	87.5322	1222	1628
GCF_001875655.1.fasta	GCF_041937165.1.fasta	87.2611	1201	1628
GCF_001875655.1.fasta	GCF_019047785.1.fasta	87.2213	1250	1628
GCF_001875655.1.fasta	GCF_000155995.1.fasta	87.1676	1239	1628
GCF_001875655.1.fasta	GCF_001750725.1.fasta	87.0267	1264	1628
GCF_001875655.1.fasta	13FP.B.fasta	86.9669	1265	1628
GCF_001875655.1.fasta	GCF_000224675.1.fasta	86.4221	1208	1628
GCF_001984825.2.fasta	GCF_001984825.2.fasta	100	1738	1738
GCF_001984825.2.fasta	GCF_034008275.1.fasta	95.5677	1358	1738
GCF_001984825.2.fasta	GCF_030406165.1.fasta	93.2641	1343	1738
GCF_001984825.2.fasta	GCF_007035805.1.fasta	93.2498	1356	1738
GCF_001984825.2.fasta	GCF_008364625.2.fasta	93.1154	1339	1738
GCF_001984825.2.fasta	GCF_043972695.1.fasta	92.9768	1381	1738
GCF_001984825.2.fasta	GCF_040834095.1.fasta	92.9715	1329	1738
GCF_001984825.2.fasta	GCF_001729805.1.fasta	92.6931	1383	1738
GCF_001984825.2.fasta	GCF_034008295.1.fasta	91.7733	1330	1738
GCF_001984825.2.fasta	GCF_039718975.1.fasta	91.3127	1342	1738
GCF_001984825.2.fasta	GCF_023023125.1.fasta	91.2785	1376	1738
GCF_001984825.2.fasta	GCF_003594915.1.fasta	91.1948	1313	1738
GCF_001984825.2.fasta	GCF_026344075.1.fasta	91.1775	1350	1738
GCF_001984825.2.fasta	GCF_900324475.1.fasta	91.1546	1367	1738
GCF_001984825.2.fasta	29FP_B.fasta	91.1245	1336	1738
GCF_001984825.2.fasta	29FP_c.fasta	91.074	1345	1738
GCF_001984825.2.fasta	GCF_009036245.1.fasta	91.0683	1316	1738
GCF_001984825.2.fasta	GCF_025002605.1.fasta	90.9877	1311	1738
GCF_001984825.2.fasta	GCF_018597345.1.fasta	90.3168	1309	1738
GCF_001984825.2.fasta	GCF_041937165.1.fasta	90.1829	1308	1738
GCF_001984825.2.fasta	GCF_022014715.1.fasta	89.8318	1339	1738
GCF_001984825.2.fasta	GCF_035835995.1.fasta	89.1753	1257	1738
GCF_001984825.2.fasta	GCF_905331265.2.fasta	88.7226	1315	1738
GCF_001984825.2.fasta	GCF_003594935.2.fasta	88.6927	1308	1738
GCF_001984825.2.fasta	GCF_000025565.1.fasta	88.6597	1355	1738
GCF_001984825.2.fasta	GCF_001750725.1.fasta	88.3434	1310	1738
GCF_001984825.2.fasta	13FP.B.fasta	88.3121	1309	1738
GCF_001984825.2.fasta	GCF_001875655.1.fasta	88.2654	1258	1738
GCF_001984825.2.fasta	GCF_014930725.1.fasta	88.2434	1229	1738
GCF_001984825.2.fasta	GCF_019048245.1.fasta	88.2106	1280	1738
GCF_001984825.2.fasta	GCF_048568405.1.fasta	88.0756	1286	1738
GCF_001984825.2.fasta	GCF_009176645.1.fasta	88.0277	1181	1738
GCF_001984825.2.fasta	GCF_004331385.1.fasta	87.9769	1222	1738
GCF_001984825.2.fasta	GCF_019047785.1.fasta	87.3861	1201	1738
GCF_001984825.2.fasta	GCF_000155995.1.fasta	87.2858	1195	1738
GCF_001984825.2.fasta	GCF_000224675.1.fasta	86.5461	1244	1738
GCF_003594915.1.fasta	GCF_003594915.1.fasta	100	1525	1527
GCF_003594915.1.fasta	GCF_039718975.1.fasta	98.9754	1437	1527
GCF_003594915.1.fasta	GCF_026344075.1.fasta	94.4177	1356	1527
GCF_003594915.1.fasta	GCF_900324475.1.fasta	93.9837	1348	1527
GCF_003594915.1.fasta	GCF_007035805.1.fasta	92.0675	1315	1527
GCF_003594915.1.fasta	GCF_008364625.2.fasta	91.8517	1304	1527
GCF_003594915.1.fasta	GCF_030406165.1.fasta	91.7093	1309	1527
GCF_003594915.1.fasta	GCF_040834095.1.fasta	91.5303	1277	1527
GCF_003594915.1.fasta	GCF_001729805.1.fasta	91.4914	1308	1527
GCF_003594915.1.fasta	GCF_043972695.1.fasta	91.3466	1314	1527
GCF_003594915.1.fasta	GCF_001984825.2.fasta	91.1873	1315	1527
GCF_003594915.1.fasta	GCF_034008275.1.fasta	91.1376	1287	1527
GCF_003594915.1.fasta	GCF_023023125.1.fasta	91.0945	1347	1527
GCF_003594915.1.fasta	GCF_034008295.1.fasta	91.0133	1316	1527
